event_location,event_country,keyword_query,request_location_code,request_country,country_iso_code,location_type,serp_results_count,top_results_count,top_result_titles,top_result_urls,top_result_domains,url_overlap_with_israel,query_status,rbo_with_israel
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2040,Austria,AT,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israel’s Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.middleeastmonitor.com/20260305-israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gazas-khan-younis/""]","[""www.aa.com.tr"", ""en.yenisafak.com"", ""www.aljazeera.com"", ""www.france24.com"", ""english.aawsat.com"", ""thearabweekly.com"", ""www.bbc.com"", ""www.lemonde.fr"", ""www.newarab.com"", ""www.middleeastmonitor.com""]",0.42857142857142855,ok,0.5359295262571429
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2036,Australia,AU,Country,11100,10,"[""Israel threatens to turn Beirut into Khan Younis and Lebanon into Gaza"", ""Fresh Israeli strikes raise fears Gaza truce may crack"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strikes kill at least 12, Gaza civil defence agency says"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day""]","[""https://www.wsws.org/en/articles/2026/03/11/suwl-m11.html"", ""https://thenightly.com.au/world/middle-east/israel-launches-fresh-gaza-strikes-in-khan-younis-and-maghazi-as-ceasefire-violence-intensifies-c-22263262"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day""]","[""www.wsws.org"", ""thenightly.com.au"", ""www.aljazeera.com"", ""www.bbc.com"", ""www.aa.com.tr"", ""thearabweekly.com"", ""www.newarab.com"", ""www.france24.com"", ""en.yenisafak.com"", ""english.aawsat.com""]",0.42857142857142855,ok,0.3222923007214286
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2031,Azerbaijan,AZ,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strikes kill at least 12, Gaza civil defence agency says""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""www.bbc.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""english.aawsat.com"", ""www.newarab.com"", ""www.france24.com""]",0.5384615384615384,ok,0.5822635894428572
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2070,Bosnia and Herzegovina,BA,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strikes kill at least 12, Gaza civil defence agency says""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.france24.com""]",0.5384615384615384,ok,0.5953855894428572
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2052,Barbados,BB,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israeli strikes kill at least 12, Gaza civil defence agency says"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""www.lemonde.fr"", ""thearabweekly.com"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.france24.com""]",0.5384615384615384,ok,0.7138057839785714
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2050,Bangladesh,BD,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israel’s Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Lanterns over rubble: Gaza marks 1st Ramadan after Israeli war with fragile hope""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.middleeastmonitor.com/20260305-israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gazas-khan-younis/"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://www.aa.com.tr/en/middle-east/lanterns-over-rubble-gaza-marks-1st-ramadan-after-israeli-war-with-fragile-hope/3832906""]","[""www.aa.com.tr"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""www.bbc.com"", ""www.newarab.com"", ""thearabweekly.com"", ""www.france24.com"", ""www.middleeastmonitor.com"", ""www.aljazeera.com"", ""www.aa.com.tr""]",0.25,ok,0.4476837482071428
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2056,Belgium,BE,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israel’s Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.middleeastmonitor.com/20260305-israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gazas-khan-younis/""]","[""www.aa.com.tr"", ""www.lemonde.fr"", ""en.yenisafak.com"", ""www.aljazeera.com"", ""www.france24.com"", ""english.aawsat.com"", ""thearabweekly.com"", ""www.bbc.com"", ""www.newarab.com"", ""www.middleeastmonitor.com""]",0.42857142857142855,ok,0.5336800405428572
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2854,Burkina Faso,BF,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strikes kill at least 12, Gaza civil defence agency says""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.france24.com""]",0.5384615384615384,ok,0.5953855894428572
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2100,Bulgaria,BG,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.aljazeera.com""]",0.42857142857142855,ok,0.5566435405428571
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2048,Bahrain,BH,Country,11100,10,"[""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel’s Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis""]","[""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.middleeastmonitor.com/20260305-israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gazas-khan-younis/""]","[""english.aawsat.com"", ""www.aa.com.tr"", ""thearabweekly.com"", ""www.france24.com"", ""www.newarab.com"", ""en.yenisafak.com"", ""www.aljazeera.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""www.middleeastmonitor.com""]",0.42857142857142855,ok,0.49427652625714286
